customer_id,name,age,gender,marital_status,income,employment_type,loan_purpose
29093,Kimberly Duke,36,Male,Married,63988.14,Unemployed,Education
95447,Sarah Robinson,49,Other,Divorced,65492.45,Salaried,Education
13164,Amanda Smith,50,Male,Divorced,46213.58,Unemployed,Education
64529,Hannah Brock,32,Female,Single,47636.5,Self-Employed,Medical
21934,Richard Villarreal,55,Female,Divorced,58839.92,Self-Employed,Medical
83178,Michael Allen,31,Male,Widowed,25572.13,Unemployed,Car
85078,Megan Williams MD,41,Female,Widowed,44692.9,Salaried,Personal
69145,Alexander Odom,41,Other,Single,31994.62,Unemployed,Car
37778,Daniel Reid,25,Male,Married,71353.67,Retired,Personal
99213,Wesley Greene,40,Male,Single,44516.26,Retired,Home
21982,Robert Newman,57,Other,Married,54145.61,Salaried,Car
80142,Kimberly Martin,23,Other,Married,46723.82,Unemployed,Home
78885,Paula Thomas,64,Other,Married,45747.74,Unemployed,Home
77381,Casey Brady,53,Male,Married,53164.49,Self-Employed,Home
62192,Derrick Vargas,29,Other,Married,39040.35,Salaried,Education
47919,Clifford Williams,29,Other,Single,47022.76,Retired,Business
73179,Peter Ibarra,24,Female,Married,46912.36,Retired,Business
67003,Lisa Flores,55,Female,Divorced,43651.77,Salaried,Medical
41354,Jennifer Durham,37,Male,Divorced,55865.85,Retired,Home
78408,Sherry Nelson,54,Female,Married,43295.06,Salaried,Education
54658,Mercedes King,44,Female,Divorced,74166.72,Retired,Car
55973,Elaine Gordon,52,Other,Widowed,59434.46,Retired,Car
70316,Charles Mann,21,Other,Single,29760.35,Salaried,Medical
11542,Fernando Martinez,28,Female,Single,58263.17,Salaried,Medical
57265,Victoria Ford,43,Female,Married,39657.8,Retired,Home
25571,John Berg,60,Female,Married,52035.35,Retired,Home
44473,Joseph Becker,32,Male,Widowed,39032.07,Self-Employed,Car
23136,Brian Hines,32,Male,Married,17083.94,Unemployed,Car
60334,Mr. Jason Brewer,35,Male,Divorced,49674,Salaried,Car
44149,Tabitha Bright,61,Female,Widowed,28483.76,Salaried,Car
91273,Rebecca Deleon,39,Female,Divorced,56295.73,Unemployed,Business
11311,Stephanie Caldwell,46,Male,Single,52621.77,Self-Employed,Home
27773,Zachary Hudson,49,Male,Divorced,40941.73,Retired,Home
15955,Bonnie Jackson,42,Female,Single,77383.06,Retired,Car
17208,Shane White,60,Other,Divorced,31410.69,Self-Employed,Education
89916,Levi Skinner,41,Male,Single,40634.94,Self-Employed,Car
56132,Michael Lambert,58,Female,Married,33189.63,Unemployed,Personal
88762,Courtney Hill,40,Female,Divorced,80619.74,Unemployed,Medical
13334,Jay Abbott,49,Other,Single,70283.66,Retired,Personal
80531,Daniel Meza,24,Female,Divorced,28668.17,Self-Employed,Education
79221,Trevor Morris,27,Female,Widowed,37616.28,Self-Employed,Medical
22837,David Watts,48,Male,Married,38125.12,Retired,Education
38954,Alan Lozano DDS,48,Male,Single,41739.09,Retired,Medical
91438,Sergio Miller,24,Other,Widowed,34358.29,Retired,Car
16901,Erin Bryant,42,Other,Divorced,40913.73,Retired,Car
37941,Yolanda Costa,32,Female,Widowed,65073.08,Retired,Education
44145,Jeffrey Brown,23,Male,Divorced,79203.69,Unemployed,Medical
40591,Justin Anderson,42,Other,Married,26834.03,Retired,Business
99910,Diane Taylor,64,Other,Widowed,34383.39,Self-Employed,Education
80076,Ryan Williams,22,Other,Married,53203.39,Salaried,Education
55947,Kevin Carter,44,Female,Single,26295.42,Unemployed,Personal
10974,Dr. Brenda Walters,54,Male,Divorced,53591.48,Self-Employed,Home
49780,Jade Browning,47,Other,Divorced,58101.54,Salaried,Education
35531,Larry Roth,61,Male,Married,60509.79,Unemployed,Business
29283,Amy Hutchinson,21,Other,Married,57682.17,Retired,Car
88675,Carol Roberts,28,Other,Single,41971.27,Unemployed,Medical
84072,Austin Golden,43,Male,Widowed,47274.96,Retired,Home
24357,Jack Lowe,58,Male,Divorced,32307.09,Retired,Medical
65774,Alejandro White,26,Male,Divorced,56965.08,Retired,Car
36176,Monique Thomas,42,Female,Single,74050.4,Salaried,Education
40107,Travis Rose,45,Other,Single,56933.01,Unemployed,Personal
78610,Paul Hayes,38,Female,Married,39574.99,Retired,Business
10887,Lucas Rogers,37,Male,Married,64921.88,Self-Employed,Home
73069,Wayne Schroeder,32,Other,Widowed,85484.7,Unemployed,Business
35189,Kristin Cortez,26,Female,Single,53647.25,Self-Employed,Business
72867,Patricia Turner,46,Other,Widowed,58317.09,Salaried,Business
53696,Andrea Larson,47,Female,Single,60165.52,Salaried,Business
81514,Julie Dawson,28,Male,Divorced,25933.14,Unemployed,Car
19775,Thomas Collier,39,Female,Single,43833.17,Salaried,Business
45544,Pamela Larsen,62,Other,Single,42292,Salaried,Personal
15958,Sarah Allen,21,Other,Divorced,62523,Unemployed,Business
77526,Lee Ward,49,Other,Single,60775.54,Self-Employed,Car
91876,Allison Mitchell,55,Other,Widowed,48188.95,Retired,Medical
66732,William Acosta,60,Male,Married,41391.83,Unemployed,Car
78308,Larry Diaz,34,Female,Married,24701.06,Unemployed,Personal
54838,Melanie Roberts,55,Male,Widowed,49768.81,Retired,Personal
55950,Marilyn Moore,40,Male,Divorced,35681.48,Self-Employed,Education
44249,Benjamin Diaz,33,Male,Single,33822.48,Retired,Car
82040,Anthony Stokes,58,Other,Widowed,63894.03,Retired,Medical
40640,James Allen,28,Other,Married,62328.8,Self-Employed,Education
88607,Amanda Williams,63,Other,Married,42671.09,Self-Employed,Education
91592,Rhonda Clark,40,Female,Widowed,26464.34,Retired,Home
31627,Erik Hale,53,Other,Married,37612.83,Retired,Business
33699,Ashley Perry,46,Female,Widowed,64898.81,Unemployed,Education
46941,Kelly Benson,59,Other,Married,57015.78,Self-Employed,Education
68256,Jeffrey Lawrence,41,Other,Widowed,42922.93,Salaried,Personal
57882,William Dillon,62,Male,Single,50881.3,Self-Employed,Medical
83943,Terri Mccoy,63,Male,Single,18877.67,Retired,Education
50051,Jacob Smith,61,Male,Single,17742.13,Retired,Medical
86268,Michelle Smith,29,Female,Single,79656.9,Retired,Business
33885,Thomas David,44,Female,Married,57597.89,Retired,Personal
75957,Austin Burton,57,Other,Divorced,50024.93,Salaried,Home
24942,Sarah Dunlap,61,Female,Widowed,44045.66,Self-Employed,Home
19963,Jesse Mccullough,37,Other,Divorced,23572.49,Salaried,Business
83687,Heather Hansen,44,Female,Married,64898.21,Salaried,Business
55970,Teresa Gomez,41,Female,Married,32946.67,Retired,Personal
57534,April Gardner,59,Female,Divorced,60562.74,Salaried,Personal
83379,Norma Murphy,61,Male,Divorced,51980.01,Retired,Car
53801,Hannah Barber,59,Female,Married,49218.58,Retired,Education
22304,Megan Wong,33,Male,Married,30464.51,Retired,Education
36253,Ebony Henry,31,Male,Widowed,30664.25,Salaried,Education
39493,John James,39,Female,Single,55849.02,Retired,Medical
19615,Jeffrey Harding,31,Other,Single,51188.25,Salaried,Car
31296,Sean Adams,33,Other,Widowed,50707.51,Self-Employed,Education
93233,Tina Rivers,21,Other,Divorced,54290.62,Retired,Medical
65455,Lisa Rodriguez,60,Female,Married,20948.85,Unemployed,Medical
13305,Reginald Bowman,64,Other,Divorced,65227.16,Unemployed,Home
83680,Aaron Jensen,39,Male,Single,44661.5,Unemployed,Medical
83574,Jodi Hanson,32,Other,Single,67544.68,Unemployed,Business
44039,Robert Hawkins,28,Female,Divorced,19875.14,Unemployed,Personal
64786,Benjamin Herring,28,Other,Single,58535.39,Salaried,Medical
19459,Victor Wise,32,Male,Married,58393.69,Self-Employed,Business
21510,Victoria Brown,53,Female,Widowed,27708.01,Salaried,Business
21435,Patty Miller,46,Other,Divorced,40411.16,Retired,Home
34549,Vincent Everett,59,Female,Married,34107.4,Self-Employed,Home
89344,Rachel Bell,48,Female,Married,62948.19,Self-Employed,Medical
24909,Sarah Mckinney,25,Female,Single,54633.33,Self-Employed,Home
78279,Emily Barker,28,Other,Married,73982.73,Self-Employed,Home
81851,Heidi Potter,45,Female,Divorced,53044.31,Unemployed,Personal
42255,Alicia Schneider,47,Other,Married,60983.66,Retired,Education
73181,Heather Rodriguez,43,Male,Widowed,67580.16,Self-Employed,Medical
15838,Adam Simon,50,Other,Married,58316.4,Self-Employed,Medical
71367,Tyrone Franco,43,Male,Married,44237.25,Unemployed,Medical
97663,Kristen Gonzales,40,Other,Widowed,41445.58,Salaried,Home
76399,Deanna Silva,38,Female,Married,48804,Salaried,Personal
65789,Kristen Hartman,38,Other,Married,61948.76,Salaried,Home
72229,Dana Wilson,22,Female,Single,38508.45,Retired,Business
95222,Katherine Martinez,24,Male,Divorced,59782.3,Salaried,Car
46538,Jill Donaldson,50,Other,Single,54839.48,Self-Employed,Car
61724,David Watts,53,Female,Divorced,31200.41,Unemployed,Car
36847,Kaitlyn Daniel,56,Male,Widowed,59053.03,Unemployed,Education
10761,Kelsey Pham,38,Male,Widowed,52128.82,Salaried,Home
74009,Willie Roberts,57,Other,Widowed,41742.14,Unemployed,Business
21471,Kimberly Crane,39,Male,Divorced,51911.43,Self-Employed,Business
52475,Amber Payne,48,Female,Divorced,42325.23,Salaried,Car
44724,Eric Carpenter,60,Male,Divorced,53715.08,Self-Employed,Personal
70590,Wendy Luna,40,Male,Widowed,47480.59,Retired,Education
36784,Zachary Hanson,53,Female,Divorced,27051.14,Self-Employed,Education
96446,Mary Burke,32,Male,Married,47929.47,Self-Employed,Car
11049,John Ramos,35,Male,Single,43359.74,Self-Employed,Car
72626,Christopher Johnson,61,Male,Widowed,59533.8,Self-Employed,Home
74554,Danielle Dillon,59,Male,Single,63196.53,Retired,Personal
57781,John Moore,22,Female,Married,42364.97,Salaried,Education
24207,Olivia Ball,49,Male,Divorced,38159.07,Self-Employed,Business
10227,Andrea Harvey,61,Female,Single,24797.69,Salaried,Car
94288,Terry Ingram,30,Male,Married,37789.44,Unemployed,Home
98111,Vincent Young,22,Male,Married,45150.97,Self-Employed,Business
47204,Gabriel Wallace,31,Male,Single,29911.05,Self-Employed,Education
14917,Valerie Weaver,33,Male,Widowed,63397.05,Unemployed,Car
84623,Brittney Grant,30,Female,Single,53932.43,Salaried,Personal
69770,Karen Fisher,34,Female,Widowed,48193.75,Retired,Car
91903,Courtney Hopkins,38,Female,Divorced,49749.93,Self-Employed,Personal
66000,Ashley Andrews,29,Other,Widowed,54590.67,Unemployed,Home
58692,Drew Rodriguez,59,Male,Divorced,59496.42,Unemployed,Home
56236,Anthony Garcia,48,Male,Single,62135.11,Self-Employed,Education
93766,Krystal Young,23,Female,Divorced,45363.04,Salaried,Personal
43604,Dawn Perez,40,Other,Married,47870.98,Salaried,Car
91618,Rachel Fitzgerald,26,Male,Divorced,52594.55,Self-Employed,Home
75506,Jonathan Schaefer,47,Female,Widowed,47258.58,Unemployed,Car
49357,Sonya Gonzalez,22,Male,Widowed,63084.76,Self-Employed,Education
26891,Nicholas Griffith,49,Male,Widowed,68409.84,Retired,Personal
93196,Teresa Herring,58,Female,Divorced,55161.1,Retired,Car
12571,Kyle Lopez,23,Female,Widowed,36377.13,Salaried,Business
23188,Tony Patterson,36,Male,Widowed,57626.02,Retired,Car
71167,Rebecca Silva,50,Male,Married,55755.49,Unemployed,Medical
22280,Joel Moreno,60,Female,Divorced,35119.37,Retired,Medical
83463,Christopher Koch,22,Male,Married,55739,Self-Employed,Education
95365,Jessica Jones,37,Male,Widowed,41837.14,Unemployed,Education
62086,Jose Gates,61,Female,Widowed,61191.41,Salaried,Education
28224,Crystal Skinner,32,Male,Widowed,57504.06,Salaried,Business
91138,James Moore,55,Male,Divorced,53344.8,Retired,Personal
21470,Rachel Lamb,63,Other,Single,50578.2,Salaried,Business
13110,Kaitlyn Maldonado,21,Female,Widowed,17999.42,Self-Employed,Car
14881,Dylan Smith,35,Other,Widowed,31785.87,Unemployed,Home
73682,Lisa Blair,46,Other,Widowed,48037.98,Self-Employed,Personal
28605,Lisa Rice,57,Other,Widowed,72790.75,Self-Employed,Medical
37975,Miss Tara Jones,41,Male,Divorced,58470.22,Self-Employed,Medical
52222,Jon Williamson MD,51,Male,Single,77210.69,Self-Employed,Medical
47429,John Murray,45,Other,Single,51244.81,Unemployed,Car
74911,Brandi Mullen,43,Other,Single,49537.24,Unemployed,Car
70184,Roger Mcgrath,44,Other,Widowed,71376.88,Self-Employed,Education
92905,Rebecca Johnson,58,Male,Widowed,47611.79,Self-Employed,Home
44024,Lisa Holt,48,Other,Single,35202.95,Salaried,Education
45946,Denise Smith,41,Other,Single,54751.31,Salaried,Car
27136,Jonathan Jones,63,Female,Widowed,66837.71,Unemployed,Business
41628,Dustin Walsh,38,Female,Widowed,37610.79,Salaried,Education
37778,Scott White,56,Male,Married,58835.65,Unemployed,Personal
87304,Robert Williams,55,Female,Married,48601.45,Unemployed,Car
11894,Kimberly Hunt,29,Female,Married,56770.25,Retired,Car
99957,Patrick Johnson,58,Female,Single,54703.01,Unemployed,Business
21871,Megan Rodriguez,50,Male,Divorced,43785.43,Salaried,Business
64119,Gavin Nielsen,64,Female,Widowed,48407.18,Retired,Business
26883,Debra Young,54,Male,Married,44701.58,Salaried,Home
18417,John Gonzales,52,Other,Divorced,51781.22,Unemployed,Personal
94433,Joseph Shea,23,Female,Widowed,37308.54,Unemployed,Car
81082,Bonnie Copeland,23,Male,Divorced,40893.73,Self-Employed,Business
68127,Derrick Hensley,48,Female,Single,43790.59,Unemployed,Home
84665,Valerie Barnes,64,Other,Single,55875.54,Retired,Medical
92823,Julie Owen,35,Male,Single,28766.99,Unemployed,Personal
28259,Natasha Carter,61,Male,Married,48393.06,Self-Employed,Medical
96145,Sandra Howard,43,Male,Widowed,39376.87,Unemployed,Medical
55635,Allison Wilson,60,Other,Single,43828.82,Unemployed,Car
86608,Mrs. Alison Fernandez,31,Other,Married,40097.46,Unemployed,Home
36704,Kimberly Bennett,52,Other,Married,52918.58,Self-Employed,Home
48801,Michael Benton,56,Male,Married,47643.3,Salaried,Medical
44264,Adam Pearson,53,Other,Married,60674.15,Unemployed,Personal
62713,Cynthia Johnston,44,Female,Single,56025.97,Retired,Education
76365,Julia Ward,59,Other,Married,26944.31,Self-Employed,Medical
21732,Joseph Compton,54,Male,Single,35600.01,Retired,Car
32198,Manuel Christian,48,Female,Single,47403.39,Unemployed,Medical
73537,David Wang,57,Other,Married,49355.97,Self-Employed,Personal
70312,Danielle Graham,27,Female,Single,36923.29,Unemployed,Personal
41575,Jennifer David,24,Female,Widowed,69559.62,Retired,Medical
13185,Ashley Brown,57,Male,Widowed,62970.32,Self-Employed,Home
10820,Eric Young,21,Female,Divorced,25328.89,Salaried,Medical
79921,Anthony Richards,21,Female,Widowed,55181.4,Salaried,Business
83154,Luis Wall,40,Male,Single,49313.05,Salaried,Business
71796,Kelly Lee,39,Male,Single,68658.13,Unemployed,Education
65407,Richard Holmes,49,Male,Widowed,26451.74,Self-Employed,Car
17718,Barbara Lewis,30,Female,Married,80897.82,Retired,Car
47233,Gregory English,38,Female,Married,37355.82,Retired,Home
88053,Catherine Walker,48,Female,Single,55677.9,Unemployed,Car
21273,Jeremy Hernandez,55,Male,Married,40904.65,Unemployed,Education
76708,Jesse Patrick,63,Other,Divorced,44357.62,Retired,Business
40254,Jacob Nicholson,51,Female,Divorced,24658.73,Self-Employed,Home
35208,Jennifer Lopez,47,Other,Widowed,67953.3,Unemployed,Personal
22753,Justin Rodriguez,31,Male,Widowed,45955.29,Self-Employed,Business
83565,Laura Thomas,58,Female,Married,46975.13,Retired,Education
57052,Stephanie Wilson,25,Other,Single,84687.23,Self-Employed,Home
54407,James Anderson,28,Female,Widowed,64391.64,Salaried,Medical
11566,Samuel Peterson,54,Female,Divorced,39974.58,Retired,Car
54747,Jennifer Maxwell,32,Female,Widowed,40846.16,Salaried,Education
54725,Kristen Anderson DDS,58,Other,Widowed,53897.02,Retired,Home
41290,Michael Brown,21,Male,Divorced,61560.95,Salaried,Business
14350,Brittany Pena,51,Female,Single,76286.63,Self-Employed,Home
84564,Kelly Wallace,24,Male,Widowed,25878.51,Retired,Medical
60890,Joanna Terry,25,Male,Widowed,60905.29,Retired,Education
61867,Patrick Brown,50,Other,Widowed,63315.04,Salaried,Home
42106,Mrs. Crystal Fletcher,44,Other,Married,38157.4,Self-Employed,Personal
11477,Katherine Woodward,23,Male,Widowed,44596.1,Retired,Education
56274,Stephen Patterson,31,Female,Divorced,25545.03,Unemployed,Education
18503,Robert Sanchez,24,Other,Single,42486.59,Salaried,Business
75072,Alan Sloan,46,Female,Single,53481.41,Retired,Car
91532,Tammy Scott,47,Female,Divorced,73911.76,Self-Employed,Personal
45064,Duane Murphy,63,Female,Married,75295.48,Self-Employed,Medical
33038,Alexander Fisher,47,Male,Divorced,34560.51,Self-Employed,Home
67517,Michelle Torres,62,Female,Single,71867.89,Self-Employed,Car
11429,Lauren Reid,26,Male,Divorced,20759.82,Salaried,Business
44938,Michael Jenkins,35,Male,Married,41226.05,Retired,Car
55368,Michele Whitehead,50,Female,Single,45472.85,Salaried,Education
92522,Paul Harris,62,Female,Married,53776.84,Salaried,Education
79800,Jennifer Lawson,57,Female,Divorced,51597.66,Self-Employed,Medical
81559,Paula Lane,57,Female,Widowed,55485.48,Unemployed,Personal
24974,Victoria Bailey,62,Male,Divorced,47255.64,Self-Employed,Home
96490,Randy Hughes,57,Female,Married,64393.83,Unemployed,Home
67564,Michael Perry,55,Female,Divorced,60377.53,Salaried,Business
25748,Brenda Porter,43,Male,Widowed,45656.56,Self-Employed,Medical
42992,Jennifer Baldwin,26,Other,Married,62635.91,Self-Employed,Home
48752,Jeff Mclaughlin,24,Other,Divorced,81026.53,Salaried,Personal
99608,Mary Jordan,38,Male,Married,39901.12,Self-Employed,Education
48695,Erik Walker,29,Other,Married,75130.05,Retired,Medical
30930,Rachel Hoffman,49,Male,Single,41247.87,Unemployed,Car
39233,Joseph Avila,33,Female,Single,71154.89,Unemployed,Medical
25442,Craig Morgan,37,Female,Married,41810.96,Unemployed,Medical
85511,Ashley Jones,52,Other,Divorced,61484.94,Self-Employed,Personal
49291,James Palmer,42,Female,Divorced,52694.5,Retired,Personal
21238,Carlos Gibson,24,Other,Divorced,23221.12,Self-Employed,Home
32150,Bryan Stafford,25,Other,Widowed,78733.29,Unemployed,Business
73800,Andrew Bishop,57,Female,Married,36568.22,Self-Employed,Business
43642,Paul Jones,61,Female,Married,30956.01,Unemployed,Personal
74437,Kimberly Young,33,Other,Widowed,40408.42,Salaried,Home
24427,Christopher Wells,54,Female,Married,87968.71,Unemployed,Home
15734,Kathryn Krause,42,Male,Married,31194.3,Salaried,Home
17553,Joseph Hess,43,Female,Widowed,52673.65,Salaried,Personal
60123,Michael Reed,23,Female,Single,33152.57,Salaried,Business
18037,Katelyn Johnson,62,Male,Married,35724.38,Unemployed,Home
11129,Frank Johnson,54,Female,Widowed,26008.66,Retired,Personal
81233,Lauren Hicks,52,Female,Divorced,54727.52,Unemployed,Car
90511,Miranda Mccullough,41,Other,Single,47581.7,Self-Employed,Car
85927,Richard James,64,Female,Divorced,33029.51,Self-Employed,Education
26014,Frank Lee,41,Female,Married,63098.05,Retired,Car
79829,Daryl Velazquez,64,Male,Single,64680.81,Retired,Medical
89596,Robert Hamilton,31,Other,Widowed,56108.28,Retired,Education
39571,Joseph Brown,59,Other,Married,67560.05,Salaried,Car
96387,Alan Hudson,24,Other,Widowed,44764.85,Retired,Medical
60664,Jack Daniel,21,Female,Single,54835.62,Retired,Car
67447,Jack Williams,48,Other,Divorced,44822.76,Retired,Personal
37703,Trevor Stephens,44,Male,Married,27390,Unemployed,Medical
20827,Daniel Johnson,55,Other,Married,53288.7,Self-Employed,Home
27286,Tracey Williams,33,Male,Widowed,52380.17,Self-Employed,Personal
68907,Megan Jenkins,54,Other,Single,49547.09,Retired,Medical
33946,Justin Herrera,31,Other,Widowed,55608.13,Self-Employed,Personal
47558,Robert Cunningham,56,Male,Single,71178.54,Unemployed,Home
49929,Joshua Gonzalez,37,Other,Married,46933.7,Self-Employed,Medical
18440,Kimberly Shaw DVM,55,Other,Single,35642.47,Salaried,Medical
31317,Linda Knight,38,Other,Married,46283.73,Unemployed,Personal
10319,Danny Hughes,60,Female,Single,47947.4,Self-Employed,Car
71541,Abigail Carter,42,Male,Divorced,64753.83,Self-Employed,Medical
60435,Kevin Valencia,44,Other,Single,51599.95,Unemployed,Car
77148,Gerald Bautista,39,Male,Divorced,32777.16,Self-Employed,Medical
89729,Madeline Wong,57,Male,Single,62081.87,Self-Employed,Business
85693,Steven Hancock,59,Male,Single,59676.92,Retired,Education
26938,Mr. Raymond Roberts MD,41,Other,Widowed,51606.54,Salaried,Car
62760,Richard Martin,28,Other,Widowed,64223.7,Unemployed,Car
19895,Carla Robertson,48,Male,Married,66734.11,Retired,Home
10298,Jennifer Johnson,25,Female,Widowed,44338.39,Self-Employed,Business
71331,Mary Espinoza,37,Male,Single,36497.58,Unemployed,Home
40628,Carl Sherman,57,Female,Widowed,49821.85,Unemployed,Business
28138,Tonya Ware,56,Male,Single,58049.18,Salaried,Business
86692,Mary Smith,39,Male,Divorced,48419.68,Salaried,Personal
42444,Sarah Hogan,47,Male,Single,35173.65,Unemployed,Personal
46515,John Salazar,54,Other,Married,52440.08,Salaried,Personal
90444,Vickie Sherman,31,Female,Divorced,19497.49,Salaried,Medical
61226,Christopher Garza,32,Female,Married,45133.08,Self-Employed,Home
71346,Emily Jones,41,Male,Married,62767.49,Salaried,Education
34803,Kristin Hardy,31,Other,Married,63581.58,Salaried,Business
54788,Nicole Fischer,59,Other,Widowed,-6396.68,Retired,Business
84682,Kim Goodwin,48,Female,Married,47111.24,Self-Employed,Car
96995,Jennifer Bush,25,Other,Divorced,58989.14,Self-Employed,Medical
16402,Jacob Carr,37,Female,Single,32358.77,Unemployed,Education
14044,Savannah Choi,40,Female,Married,44420.68,Salaried,Personal
94589,Catherine Gonzalez,61,Female,Divorced,68115.75,Retired,Business
42816,Michael Bennett,32,Other,Married,42737.55,Retired,Car
29686,Rebecca Barnett,26,Female,Single,73979.63,Self-Employed,Home
15320,Meagan Middleton DDS,37,Female,Divorced,38882.21,Salaried,Business
19239,Mary Diaz,39,Male,Divorced,71148.2,Retired,Car
99747,Christina Carpenter,46,Female,Single,50503.45,Unemployed,Home
88243,Vanessa Foster,64,Female,Divorced,36825.09,Salaried,Medical
85247,Kimberly Gutierrez,64,Male,Single,71198.21,Salaried,Personal
70675,Michelle Watson,52,Male,Divorced,31902.88,Salaried,Home
71477,William Ellison,26,Other,Divorced,38060.42,Retired,Business
12315,Stephen Russell,56,Female,Single,57348.79,Self-Employed,Education
76431,Mrs. Zoe Simpson DVM,58,Other,Single,51212.26,Self-Employed,Home
92513,Dylan Hess,31,Other,Divorced,54109.46,Unemployed,Education
41091,William Floyd,53,Male,Divorced,44475.23,Retired,Education
63582,Mary Bernard,44,Other,Single,32009.1,Salaried,Home
41425,Amanda Ray,43,Female,Widowed,40216.16,Unemployed,Medical
73827,Chelsea Dixon,35,Male,Single,69805.99,Unemployed,Home
89151,Jesse Thomas,47,Female,Divorced,29945.29,Self-Employed,Car
72271,William Werner,31,Female,Divorced,74667.01,Salaried,Personal
44027,Denise Williams,37,Male,Divorced,54737.88,Salaried,Education
16061,Kimberly Clark,34,Female,Single,41047.93,Retired,Personal
32519,Timothy Weaver,47,Male,Divorced,19969.21,Retired,Business
28269,Kenneth Garcia,38,Female,Widowed,21939.72,Retired,Education
11366,Michael Kim,48,Male,Married,44661.74,Unemployed,Business
60476,James Snyder,24,Other,Widowed,42844.34,Salaried,Car
20845,Lauren Donaldson,27,Female,Single,51766.23,Self-Employed,Car
21988,Emily Ruiz,55,Male,Divorced,75787.17,Unemployed,Personal
47553,Joseph Hanna,29,Female,Single,58063.91,Unemployed,Car
84648,Tracy Henderson,28,Female,Married,48069.67,Self-Employed,Home
26786,Gregory Yu,37,Female,Single,68252.67,Self-Employed,Education
14844,Hunter Lamb,37,Male,Divorced,52259.81,Retired,Business
93841,Andrew Potter,53,Other,Married,73995.63,Self-Employed,Personal
33395,Jared Martin,52,Other,Married,39918.71,Self-Employed,Personal
17208,Patricia Briggs,28,Other,Divorced,32783.14,Self-Employed,Car
98913,Courtney Goodman,39,Male,Divorced,19995.02,Self-Employed,Car
71937,Nathan Rosales,58,Other,Divorced,48418.83,Retired,Business
13925,Diane Davis,23,Male,Single,31480.38,Unemployed,Education
20898,Gregory Smith,25,Female,Widowed,31267.95,Salaried,Education
88432,Richard Hawkins,33,Female,Single,65514.79,Salaried,Personal
49871,Bernard Meadows,51,Other,Single,24168.48,Unemployed,Business
21745,Stacey Andrade,36,Male,Widowed,51553.38,Salaried,Personal
60262,Christopher Hancock,52,Female,Divorced,48751.51,Salaried,Medical
63923,Donald Baker,42,Male,Divorced,51381.97,Unemployed,Education
86479,Peter Bridges,49,Male,Widowed,70761.54,Salaried,Business
46359,Shaun Cowan,42,Female,Widowed,37614.63,Salaried,Business
16104,Ann Anderson,63,Male,Single,70774.23,Unemployed,Personal
48296,Amy Wells,23,Female,Married,23596.92,Salaried,Car
72663,Brad Martinez,30,Female,Widowed,59761.12,Self-Employed,Business
21563,Trevor Robinson,62,Female,Single,72145.6,Unemployed,Personal
62149,Dennis Parker,41,Male,Married,-10810.75,Retired,Home
76781,Caitlyn Hernandez,36,Female,Divorced,49469.11,Salaried,Car
58725,Brian Greer,32,Male,Divorced,48249.04,Retired,Car
33372,Christina Harris,22,Female,Single,51077.73,Salaried,Education
45550,Kellie Gibbs,61,Female,Single,75673.37,Self-Employed,Medical
74434,Nicole Patterson,44,Other,Widowed,38545.54,Unemployed,Education
47447,Brian Delgado,55,Other,Divorced,32232.37,Retired,Home
18479,Matthew Brown,50,Other,Single,51186.84,Unemployed,Personal
67249,Joshua Johnson,50,Male,Divorced,66864.7,Retired,Car
22935,Ashley Johnson,55,Male,Divorced,58379.52,Salaried,Car
27584,Harold Wood,39,Female,Widowed,50514.83,Self-Employed,Business
18390,Elizabeth Hebert,28,Female,Married,46561.53,Retired,Medical
21057,Michael Vega,46,Female,Widowed,19896.05,Retired,Medical
98584,Erika Lopez,60,Female,Single,58787.94,Self-Employed,Business
72680,Christopher Murphy,27,Male,Widowed,60580.11,Self-Employed,Home
46074,Robert Phillips,50,Female,Widowed,39615,Self-Employed,Medical
73386,Tracy Short,27,Female,Divorced,43029.2,Self-Employed,Car
55414,Dawn Adams,23,Other,Widowed,34276.56,Self-Employed,Home
20394,Steven Marquez,21,Female,Single,63021.85,Unemployed,Education
18621,Vanessa Dennis,56,Female,Married,44512.01,Salaried,Education
61363,Robert Torres,45,Female,Widowed,47760.43,Salaried,Home
98445,Emily Wallace,57,Male,Widowed,59438.96,Retired,Car
19607,Justin Schultz,21,Other,Married,54904.61,Self-Employed,Education
82398,Samantha Hampton,35,Female,Single,58449.22,Unemployed,Personal
64946,Michael Johnson,57,Female,Single,52622.56,Unemployed,Car
37603,Joshua Rogers,33,Other,Widowed,52956.78,Retired,Business
29766,Mr. Bradley Miller,60,Female,Divorced,52814.57,Self-Employed,Medical
79305,Douglas Flowers,28,Male,Widowed,56793.74,Salaried,Home
84740,Andrea Benson,25,Female,Married,57522.61,Self-Employed,Medical
28833,Beth Allen,29,Male,Married,31629.38,Unemployed,Business
93961,Erika Jones,21,Male,Married,41042.09,Self-Employed,Education
70175,Robert Oconnor,56,Female,Widowed,46949.63,Salaried,Personal
94031,Adam Lynn,55,Other,Widowed,56777.27,Salaried,Car
23844,Norma Stein,22,Male,Single,73961.35,Retired,Car
53396,Michael Ryan,60,Other,Divorced,37801.65,Unemployed,Business
42051,Megan Frank,43,Female,Widowed,63179.78,Self-Employed,Home
27552,Kimberly Moody,29,Male,Single,41465.8,Self-Employed,Medical
